codice;codice_linea;denominazione;ubicazione;comune;codice_zona;quartiere;geopoint
600817;310;PASTORE;VIA A.CHIORBOLI 430;FERRARA;611;FUORI BOLOGNA;44.91632, 11.726651
600818;374;PONTE ROSSO;VIA CARLO MARTELLI;FERRARA;662;FUORI BOLOGNA;44.926077, 11.491193
600826;374;PORPORANA;VIA PALANTONE 38;PORPORANA;662;FUORI BOLOGNA;44.924572, 11.473477
600829;374;BENNET CENTRO COMMERCIALE;VIA GIORGIO STREHLER;MIZZANA;600;FUORI BOLOGNA;44.859971, 11.578521
600840;310;FOSSADALBERO;VIA A.CHIORBOLI F205;FOSSADALBERO;610;FUORI BOLOGNA;44.915565, 11.713021
600842;310;SANREMO;VIA A.CHIORBOLI 143;SABBIONI;610;FUORI BOLOGNA;44.91645, 11.704929
600843;314;PONTEGRADELLA CENTRO;VIA PONTEGRADELLA 371;PONTEGRADELLA;600;FUORI BOLOGNA;44.838327, 11.661768
600845;310;SABBIONI;VIA A.CHIORBOLI 97;FERRARA;610;FUORI BOLOGNA;44.913837, 11.702741
600848;310;ZIOTTA;VIA A.CHIORBOLI F37;FERRARA;610;FUORI BOLOGNA;44.909149, 11.695022
600849;310;PESCARA;VIA ACQUEDOTTO 133;FERRARA;610;FUORI BOLOGNA;44.909459, 11.688398
600850;310;PESCARA;VIA ACQUEDOTTO 172;PESCARA;610;FUORI BOLOGNA;44.909215, 11.688425
600853;310;FOSSA;VIA ACQUEDOTTO F140;FERRARA;610;FUORI BOLOGNA;44.896346, 11.687116
600854;310;FOSSA;VIA ACQUEDOTTO 140;FERRARA;610;FUORI BOLOGNA;44.896373, 11.687129
600855;9;PONTEGRADELLA CENTRO;VIA PONTEGRADELLA F341;PONTEGRADELLA;600;FUORI BOLOGNA;44.838256, 11.661727
600859;310;CASA LONGHI;VIA MARIO E BRUNO PATRACCHINI;FERRARA;610;FUORI BOLOGNA;44.895593, 11.675099
600860;310;BORGO CASTELLO;;FERRARA;610;FUORI BOLOGNA;44.897447, 11.670487
600863;310;LA PAIA;VIA MARIO E BRUNO PATRACCHINI;FRANCOLINO;610;FUORI BOLOGNA;44.903261, 11.664397
600866;314;PONTEGRADELLA NUOVA;FORMIGNANA 467;PONTEGRADELLA;600;FUORI BOLOGNA;44.838236, 11.668381
600867;310;CONVENTONE;VIA DEI CALZOLAI 565;FRANCOLINO;610;FUORI BOLOGNA;44.899533, 11.65788
600875;310;CALZOLAI ACQUEDOTTO;VIA DEI CALZOLAI 243;FERRARA;600;FUORI BOLOGNA;44.873567, 11.649923
600878;310;PONTE CANAL BIANCO;VIA DEI CALZOLAI F144;FERRARA;600;FUORI BOLOGNA;44.868937, 11.650052
600879;310;PONTE CANAL BIANCO;VIA DEI CALZOLAI 144;FERRARA;600;FUORI BOLOGNA;44.869161, 11.650113
600880;322;CODREA VIA TRAVERSA;VIA TAMBELLINA 132;CODREA;620;FUORI BOLOGNA;44.821297, 11.715942
600882;323;CODREA ARCI [917];VIA TAMBELLINA 228;CODREA;620;FUORI BOLOGNA;44.815706, 11.715211
600883;323;IL SOSTEGNO [918];VIA TAMBELLINA F173;CONA;620;FUORI BOLOGNA;44.809417, 11.712412
600885;314;BAURA;VIA DELL`UNIONE F396;BAURA;610;FUORI BOLOGNA;44.853276, 11.719204
600886;314;CORLO;VIA COPPARO F436;CORLO;610;FUORI BOLOGNA;44.880878, 11.750678
600887;314;CORLO;VIA COPPARO 432;CORLO;610;FUORI BOLOGNA;44.880857, 11.750436
600887;312;CORLO;VIA COPPARO 432;CORLO;610;FUORI BOLOGNA;44.880857, 11.750436
600890;311;BIVIO MALBORGHETTO DI COR;VIA COPPARO;FERRARA;610;FUORI BOLOGNA;44.880533, 11.736949
600890;314;BIVIO MALBORGHETTO DI COR;VIA COPPARO;FERRARA;610;FUORI BOLOGNA;44.880533, 11.736949
600892;312;VIA NUOVA;VIA COPERTA F259;FERRARA;610;FUORI BOLOGNA;44.878453, 11.724556
600893;311;PONTE BERGONCINO;VIA COPPARO;FERRARA;610;FUORI BOLOGNA;44.875197, 11.718047
600896;311;PONTE RAFANELLO;VIA COPPARO;FERRARA;610;FUORI BOLOGNA;44.871169, 11.710654
600901;311;BOARA;VIA COPPARO 244;BOARA;610;FUORI BOLOGNA;44.862767, 11.685248
600902;312;BOARA ELETTRAUTO;VIA COPPARO 221;FERRARA;600;FUORI BOLOGNA;44.857893, 11.678162
600904;311;BOARA EX STAZIONE;VIA COPPARO 219;FERRARA;600;FUORI BOLOGNA;44.855152, 11.67487
600905;9;BOARA EX STAZIONE;VIA COPPARO F219;FERRARA;600;FUORI BOLOGNA;44.855316, 11.675194
600906;311;PONTE TRAVAGLI;VIA COPPARO 152;PONTEGRADELLA;600;FUORI BOLOGNA;44.847399, 11.661123
600907;311;PONTE TRAVAGLI;VIA COPPARO 177;FERRARA;600;FUORI BOLOGNA;44.847343, 11.660437
600907;312;PONTE TRAVAGLI;VIA COPPARO 177;FERRARA;600;FUORI BOLOGNA;44.847343, 11.660437
600908;314;PALAZZO DIAMANTI;CSO B.ROSSETTI F18;FERRARA;600;FUORI BOLOGNA;44.842582, 11.620272
600911;312;BIVIO TAMARA;VIA TAMARA 6;FERRARA;610;FUORI BOLOGNA;44.880418, 11.75819
600911;314;BIVIO TAMARA;VIA TAMARA 6;FERRARA;610;FUORI BOLOGNA;44.880418, 11.75819
600912;322;CODREA BIVIO ROSSONIA;VIA TAMBELLINA;FERRARA;620;FUORI BOLOGNA;44.826051, 11.715558
600914;326;BIVIO PARASACCO;VIA DEL MARE F537;FERRARA;621;FUORI BOLOGNA;44.8063, 11.866803
600916;326;BIVIO VALPAGLIARO;VIA POMPOSA;FERRARA;621;FUORI BOLOGNA;44.808048, 11.860289
600918;326;BIVIO DENORE;VIA POMPOSA;FERRARA;621;FUORI BOLOGNA;44.812917, 11.836552
600919;322;BV QUARANTA STAIA;VIA POMPOSA;FERRARA;621;FUORI BOLOGNA;44.817184, 11.81765
600920;326;BV QUARANTA STAIA;VIA POMPOSA;FERRARA;621;FUORI BOLOGNA;44.816906, 11.818332
600921;623;OSPEDALE AMBULATORI;STRADA INTERNA INGRESSO AMBULATORI;FERRARA;600;FUORI BOLOGNA;44.798184, 11.696043
600923;346;LA PESA;POGGIORENATICO - SANTA MARIA CODIFIUME 1;POGGIO RENATICO;643;FUORI BOLOGNA;44.713839, 11.59083
600929;953;OSPEDALE DEGENZE;STRADA INTERNA INGRESSO DEGENZE;FERRARA;600;FUORI BOLOGNA;44.799758, 11.694182
600930;11;BOLOGNA VENEZIANI;VIA BOLOGNA N. 433;FERRARA;600;FUORI BOLOGNA;44.812856, 11.595895
600931;953;STAZIONE;Piazzale della Stazione pensilina F;FERRARA;600;FUORI BOLOGNA;44.842596, 11.604734
600931;326;STAZIONE;Piazzale della Stazione pensilina F;FERRARA;600;FUORI BOLOGNA;44.842596, 11.604734
600933;11;STAZIONE;Piazzale della Stazione pensilina C;FERRARA;600;FUORI BOLOGNA;44.842448, 11.604512
600933;9;STAZIONE;Piazzale della Stazione pensilina C;FERRARA;600;FUORI BOLOGNA;44.842448, 11.604512
600935;6;STAZIONE;Piazzale della Stazione pensilina A;FERRARA;600;FUORI BOLOGNA;44.84273, 11.604006
600935;9;STAZIONE;Piazzale della Stazione pensilina A;FERRARA;600;FUORI BOLOGNA;44.84273, 11.604006
600935;21;STAZIONE;Piazzale della Stazione pensilina A;FERRARA;600;FUORI BOLOGNA;44.84273, 11.604006
600938;623;OSPEDALE DEGENZE;STRADA INTERNA INGRESSO DEGENZE;FERRARA;600;FUORI BOLOGNA;44.7998, 11.694297
600941;394;CALZOLAI BARCHETTO;VIA CALZOLAI 137;FERRARA;600;FUORI BOLOGNA;44.856628, 11.642032
600946;321;CONTRAPO` CASTALDA;VIA CASTALDA 6;CONTRAP+Æ;620;FUORI BOLOGNA;44.841825, 11.721095
600951;374;CASAGLIA SP19;SP19 P.L. 20 - FR CIV. 132;CASAGLIA;662;FUORI BOLOGNA;44.905996, 11.53081
600955;4;PESCI BUGLIONE;VIA PESCI 64;FERRARA;600;FUORI BOLOGNA;44.821854, 11.611085
600957;348;SAN BARTOLOMEO MASI;VIA MASI INTERNO 70M DALL`INCROCIO CON V;SAN BARTOLOMEO IN BOSCO;630;FUORI BOLOGNA;44.732176, 11.633717
600958;396;POROTTO LADINO;VIA LADINO 167/C;POROTTO;600;FUORI BOLOGNA;44.843293, 11.548357
600960;;BOARA;VIA CALZOLARI FR. CIV. 3;BOARA;610;FUORI BOLOGNA;44.863259, 11.684613
600965;9;VIA COPPARO CA` TONDA;VIA COPPARO 158/A;FERRARA;600;FUORI BOLOGNA;44.851366, 11.669317
601007;641;BIVIO CONFINA - SANTA MAR;VIA FASCINATA 3;SANTA MARIA CODIFIUME;536;FUORI BOLOGNA;44.661909, 11.645201
601007;345;BIVIO CONFINA - SANTA MAR;VIA FASCINATA 3;SANTA MARIA CODIFIUME;536;FUORI BOLOGNA;44.661909, 11.645201
601008;642;DOSSO GINEPRO;via OCA CAMPAZZO 4;ARGENTA;634;FUORI BOLOGNA;44.620149, 11.911719
601009;342;LA FIORANA;via FIORANA 45;LA FIORANA;634;FUORI BOLOGNA;44.633316, 11.904057
601010;344;LA FIORANA;via FIORANA 80;LA FIORANA;634;FUORI BOLOGNA;44.633044, 11.904157
601011;344;FIORANA CASA BIANCA;via FIORANA 35;ARGENTA;634;FUORI BOLOGNA;44.639709, 11.895184
601012;642;FIORANA CASA BIANCA;via FIORANA 70;ARGENTA;634;FUORI BOLOGNA;44.639578, 11.895355
601013;642;BANDO;via FIORANA FR2/B;BANDO;634;FUORI BOLOGNA;44.643931, 11.884512
601017;342;BANDO CHIESA;PORTOMAGGIORE - ARGENTA 15;BANDO;634;FUORI BOLOGNA;44.647567, 11.878476
601021;344;CASA DEL GHIACCIO;VIA ARGINE MARINO FR14;ARGENTA;634;FUORI BOLOGNA;44.635083, 11.870545
601022;342;CA NOVELLINA;VIA ARGINE MARINO 11;ARGENTA;634;FUORI BOLOGNA;44.628069, 11.851542
601022;344;CA NOVELLINA;VIA ARGINE MARINO 11;ARGENTA;634;FUORI BOLOGNA;44.628069, 11.851542
601023;342;CA NOVELLINA;VIA ARGINE MARINO FR11;ARGENTA;634;FUORI BOLOGNA;44.628023, 11.851603
601024;342;BIVIO ALBERELLI;VIA ARGINE MARINO 5;ARGENTA;634;FUORI BOLOGNA;44.623372, 11.841732
601024;344;BIVIO ALBERELLI;VIA ARGINE MARINO 5;ARGENTA;634;FUORI BOLOGNA;44.623372, 11.841732
601026;641;ARGENTA BIVIO MOLINELLA;VIA CARDINALA;ARGENTA;634;FUORI BOLOGNA;44.600281, 11.812292
601028;344;CAMPOTTO PONTE;via CARDINALA 3;CAMPOTTO;634;FUORI BOLOGNA;44.573077, 11.794632
601037;358;PONTE FORNACE;VIA CONFINE SUPERIORE FR 46;MOLINELLA;536;FUORI BOLOGNA;44.638054, 11.667959
601038;345;TRAGHETTO;VIA ZENZALINO F24;ARGENTA;536;FUORI BOLOGNA;44.637974, 11.689415
601039;345;TRAGHETTO;VIA ZENZALINO 24;TRAGHETTO;536;FUORI BOLOGNA;44.638073, 11.689016
601041;344;PONTE VALLETTA;VIA ZENZALINO 6;ARGENTA;536;FUORI BOLOGNA;44.646017, 11.691515
601042;641;PODERE ABBISA;VIA ZENZALINO 16/3;ARGENTA;536;FUORI BOLOGNA;44.651446, 11.695713
601044;345;PODERE ABBISA;via ZENZALINO FR16;ARGENTA;536;FUORI BOLOGNA;44.651262, 11.69549
601044;641;PODERE ABBISA;via ZENZALINO FR16;ARGENTA;536;FUORI BOLOGNA;44.651262, 11.69549
601044;344;PODERE ABBISA;via ZENZALINO FR16;ARGENTA;536;FUORI BOLOGNA;44.651262, 11.69549
601047;345;BORGO PULIZIA;via ZENZALINO 48;ARGENTA;536;FUORI BOLOGNA;44.65832, 11.700787
601048;344;BORGO PULIZIA;via ZENZALINO 55;ARGENTA;536;FUORI BOLOGNA;44.658025, 11.700332
601048;641;BORGO PULIZIA;via ZENZALINO 55;ARGENTA;536;FUORI BOLOGNA;44.658025, 11.700332
601050;344;OSPITAL MONACALE;VIA ZENZALINO 173/C;ARGENTA;536;FUORI BOLOGNA;44.666563, 11.700161
601051;641;LA CORTE;via ZENZALINO 140;OSPITAL MONACALE;536;FUORI BOLOGNA;44.672186, 11.697281
601052;641;LA CORTE;via ZENZALINO 279;ARGENTA;536;FUORI BOLOGNA;44.671618, 11.697317
601054;641;PONTE FASCINATA;via ZENZALINO F168;ARGENTA;536;FUORI BOLOGNA;44.690022, 11.691837
601057;344;BOVA;via ZENZALINO FR63;ARGENTA;631;FUORI BOLOGNA;44.698055, 11.692108
601057;641;BOVA;via ZENZALINO FR63;ARGENTA;631;FUORI BOLOGNA;44.698055, 11.692108
601058;641;LUOGO CORTI;via NAZIONALE 39;SAN NICOL+Æ;631;FUORI BOLOGNA;44.705235, 11.706352
601059;641;LUOGO CORTI;VIALE ZENZALINO 48;SAN NICOL+Æ;631;FUORI BOLOGNA;44.705271, 11.706316
601060;641;SAN NICOLO`;via NAZIONALE FR78/B;SAN NICOL+Æ;631;FUORI BOLOGNA;44.709117, 11.708162
601060;345;SAN NICOLO`;via NAZIONALE FR78/B;SAN NICOL+Æ;631;FUORI BOLOGNA;44.709117, 11.708162
601061;344;SAN NICOLO`;via NAZIONALE FR49/A;SAN NICOL+Æ;631;FUORI BOLOGNA;44.708572, 11.707959
601061;345;SAN NICOLO`;via NAZIONALE FR49/A;SAN NICOL+Æ;631;FUORI BOLOGNA;44.708572, 11.707959
601062;345;COSTA AZZURRA;FERRARA - CONSANDOLO 14;ARGENTA;631;FUORI BOLOGNA;44.716353, 11.707464
601062;344;COSTA AZZURRA;FERRARA - CONSANDOLO 14;ARGENTA;631;FUORI BOLOGNA;44.716353, 11.707464
601063;344;COSTA AZZURRA;SP65;ARGENTA;631;FUORI BOLOGNA;44.716862, 11.706894
601064;641;FONDO PASSERINI;via NAZIONALE 134;ARGENTA;631;FUORI BOLOGNA;44.705096, 11.715586
601064;344;FONDO PASSERINI;via NAZIONALE 134;ARGENTA;631;FUORI BOLOGNA;44.705096, 11.715586
601066;641;RASTELLI ROSSI;via NAZIONALE F117;ARGENTA;631;FUORI BOLOGNA;44.702177, 11.727011
601066;344;RASTELLI ROSSI;via NAZIONALE F117;ARGENTA;631;FUORI BOLOGNA;44.702177, 11.727011
601067;641;RASTELLI ROSSI;via NAZIONALE 113;ARGENTA;631;FUORI BOLOGNA;44.702402, 11.725899
601069;344;BEICAMINI;strada NAZIONALE F123;ARGENTA;631;FUORI BOLOGNA;44.693359, 11.735116
601070;344;BEICAMINI;strada NAZIONALE 123;ARGENTA;631;FUORI BOLOGNA;44.69373, 11.735045
601071;641;BENVIGNANTE;strada NAZIONALE 178;BENVIGNANTE;631;FUORI BOLOGNA;44.682412, 11.737389
601072;344;BENVIGNANTE;VIA NAZIONALE FR186;BENVIGNANTE;631;FUORI BOLOGNA;44.682175, 11.740507
601074;641;FONDO CASCINETTO;via NAZIONALE NORD F89;ARGENTA;631;FUORI BOLOGNA;44.678114, 11.750283
601075;344;BORGO TREBBO;via NAZIONALE NORD 67;ARGENTA;633;FUORI BOLOGNA;44.657921, 11.763354
601077;641;CONSANDOLO;via PROVINCIALE FR47;CONSANDOLO;633;FUORI BOLOGNA;44.654339, 11.7763
601078;641;CONSANDOLO;VIA PROVINCIALE 43;CONSANDOLO;633;FUORI BOLOGNA;44.654307, 11.776134
601079;344;BORGO SCABBIA;via NAZIONALE SUD 76;CONSANDOLO;633;FUORI BOLOGNA;44.651238, 11.783466
601079;641;BORGO SCABBIA;via NAZIONALE SUD 76;CONSANDOLO;633;FUORI BOLOGNA;44.651238, 11.783466
601081;344;BORGO SCABBIA;via NAZIONALE SUD 73;CONSANDOLO;633;FUORI BOLOGNA;44.651465, 11.783023
601081;641;BORGO SCABBIA;via NAZIONALE SUD 73;CONSANDOLO;633;FUORI BOLOGNA;44.651465, 11.783023
601082;344;BOCCALEONE;VIA ADRIATICA FR3;ARGENTA;633;FUORI BOLOGNA;44.640265, 11.800745
601084;342;ARGENTA IPERCOOP;VIA NAZIONALE PONENTE 119;ARGENTA;634;FUORI BOLOGNA;44.619701, 11.820957
601084;344;ARGENTA IPERCOOP;VIA NAZIONALE PONENTE 119;ARGENTA;634;FUORI BOLOGNA;44.619701, 11.820957
601085;344;ARGENTA IPERCOOP;VIA NAZIONALE PONENTE 80;ARGENTA;634;FUORI BOLOGNA;44.620112, 11.820699
601085;641;ARGENTA IPERCOOP;VIA NAZIONALE PONENTE 80;ARGENTA;634;FUORI BOLOGNA;44.620112, 11.820699
601086;342;ARGENTA VIA MATTEOTTI;via MATTEOTTI Giacomo 24;ARGENTA;634;FUORI BOLOGNA;44.616035, 11.829778
601087;344;ARGENTA VIA MATTEOTTI;via MATTEOTTI Giacomo 5;ARGENTA;634;FUORI BOLOGNA;44.616143, 11.82938
601088;642;ARGENTA;via MATTEOTTI Giacomo F29;ARGENTA;634;FUORI BOLOGNA;44.614628, 11.835684
601088;641;ARGENTA;via MATTEOTTI Giacomo F29;ARGENTA;634;FUORI BOLOGNA;44.614628, 11.835684
601089;642;ARGENTA;via MATTEOTTI Giacomo 31;ARGENTA;634;FUORI BOLOGNA;44.614536, 11.836095
601092;344;ARGENTA POLIZIA STRADALE;via ADRIATICA 64;ARGENTA;634;FUORI BOLOGNA;44.606793, 11.840494
601094;344;LA CELLETTA;via ADRIATICA 118;ARGENTA;634;FUORI BOLOGNA;44.597732, 11.847196
601096;344;SAN BIAGIO;via ADRIATICA 88;SAN BIAGIO;634;FUORI BOLOGNA;44.583949, 11.863755
601098;642;SAN BIAGIO EX ZUCCHERIFIC;SS16 VIA AMENDOLA FR 131;ARGENTA;798;FUORI BOLOGNA;44.580473, 11.872742
601099;344;SAN BIAGIO EX ZUCCHERIFIC;SS16 - VIA AMENDOLA 131;SAN BIAGIO;798;FUORI BOLOGNA;44.581004, 11.872025
601101;344;PONTE BASTIA;VIA MARTIRI DEL PONTE BASTIA BV SS16;ARGENTA;798;FUORI BOLOGNA;44.5782, 11.875779
601105;344;FILO DI ARGENTA;VIA MARGOTTI 32/1;FILO;701;FUORI BOLOGNA;44.58844, 11.931866
601113;346;PODERE TREACCHINE;VIA IMPERIALE 60;ARGENTA;631;FUORI BOLOGNA;44.670249, 11.635299
601118;642;LA COMACCHIESA;VIA MOLINETTO 60;ARGENTA;701;FUORI BOLOGNA;44.569886, 12.027703
601119;642;LA COMACCHIESA;VIA MOLINETTO FR60;ARGENTA;701;FUORI BOLOGNA;44.569907, 12.027906
601119;344;LA COMACCHIESA;VIA MOLINETTO FR60;ARGENTA;701;FUORI BOLOGNA;44.569907, 12.027906
601120;344;FONDO BOSCO;VIA MOLINETTO F61;ARGENTA;701;FUORI BOLOGNA;44.563, 12.03815
601121;642;FONDO BOSCO;VIA MOLINETTO 61;ARGENTA;701;FUORI BOLOGNA;44.563057, 12.038064
601122;642;MADONNA DEL BOSCO;via MADONNA DEL BOSCO 79;ARGENTA;635;FUORI BOLOGNA;44.548891, 12.063852
601125;344;ANITA;piazza CADUTI PER LA LIBERTA` 2;ANITA;635;FUORI BOLOGNA;44.565451, 12.07671
601126;344;FILO DI ARGENTA CASE POPO;via OCA PISANA 18;FILO;701;FUORI BOLOGNA;44.592636, 11.928297
601128;344;VIA OCA PISANA 30;via OCA PISANA 30;ARGENTA;701;FUORI BOLOGNA;44.597889, 11.926381
601132;344;CA TESORO;via OCA CAMPAZZO 21;ARGENTA;634;FUORI BOLOGNA;44.616036, 11.917652
601135;344;MOLINELLA ZUCCHERIFICIO;SP7;MOLINELLA;536;FUORI BOLOGNA;44.632652, 11.67491
601137;345;MOLINELLA ZUCCHERIFICIO;VIA PROVINCIALE INFERIORE;MOLINELLA;536;FUORI BOLOGNA;44.632484, 11.672482
601140;344;MOLINELLA ZUCCHERIFICIO;SP7;ARGENTA;536;FUORI BOLOGNA;44.632785, 11.674992
601203;641;CA TOMBA;VIA NAZIONALE PONENTE 129;ARGENTA;634;FUORI BOLOGNA;44.627406, 11.814447
601207;642;ARGENTA OSPEDALE;via XVIII APRILE 11/A;ARGENTA;634;FUORI BOLOGNA;44.613295, 11.834233
601208;642;ARGENTA PISCINA COMUNALE;via MAGRINI 3/A;ARGENTA;634;FUORI BOLOGNA;44.610774, 11.839705
601209;344;ARGENTA 2 GIUGNO;VIA CIRCONVALLAZIONE 40;ARGENTA;634;FUORI BOLOGNA;44.61797, 11.834145
601211;642;CA NOVELLA;VIA ARGINE MARINO FR 17-19;ARGENTA;634;FUORI BOLOGNA;44.627793, 11.860075
601212;342;CA NOVELLA;VIA ARGINE MARINO 17-19;ARGENTA;634;FUORI BOLOGNA;44.62782, 11.860039
601216;642;TAMERISCHI;VIA TAMERISCHI FR3;ARGENTA;701;FUORI BOLOGNA;44.597433, 11.909009
601217;642;VALLONE;VIA PORTO VALLONE FR15;ARGENTA;701;FUORI BOLOGNA;44.590587, 11.896081
601218;642;VALLONE;VIA PORTO VALLONE 15;ARGENTA;701;FUORI BOLOGNA;44.590528, 11.896255
601220;642;SAN BIAGIO STAZIONE;VIA MORARI 59;ARGENTA;634;FUORI BOLOGNA;44.593127, 11.870733
601225;642;SAN BIAGIO;VIA CHIESA FR3;SAN BIAGIO;634;FUORI BOLOGNA;44.584367, 11.863965
601227;642;CASA GANDINO;VIA VIII SETTEMBRE FR10;ARGENTA;701;FUORI BOLOGNA;44.58031, 11.885972
601228;642;CASA GANDINO;VIA VIII SETTEMBRE 10;ARGENTA;701;FUORI BOLOGNA;44.580183, 11.886017
601230;344;BORGO ARRINGHE;VIA VIII SETTEMBRE ANGOLO VIA TELANE;CASE SELVATICHE;701;FUORI BOLOGNA;44.583268, 11.902091
601233;344;MOLINO DI FILO LIVELLO;VIA MARGOTTI 88/1;MOLINO DI FILO;701;FUORI BOLOGNA;44.590815, 11.945919
601233;642;MOLINO DI FILO LIVELLO;VIA MARGOTTI 88/1;MOLINO DI FILO;701;FUORI BOLOGNA;44.590815, 11.945919
601235;344;DUE PALAZZI;VIA XI APRILE 1945 55/1;ARGENTA;701;FUORI BOLOGNA;44.594489, 12.007273
601235;642;DUE PALAZZI;VIA XI APRILE 1945 55/1;ARGENTA;701;FUORI BOLOGNA;44.594489, 12.007273
601236;344;DUE PALAZZI;VIA XI APRILE 1945 FR55;LONGASTRINO;701;FUORI BOLOGNA;44.594727, 12.007474
601238;344;MOLINETTO;VIA MOLINETTO FR52;ARGENTA;701;FUORI BOLOGNA;44.580181, 12.019332
601239;346;SANTA MARIA CODIFIUME IMP;VIA IMPERIALE FR 49;SANTA MARIA CODIFIUME;536;FUORI BOLOGNA;44.66255, 11.643187
601241;344;LONGASTRINO BALDINI;VIA MOLINETTO 100 METRI PRIMA DI VIA BAL;ARGENTA;701;FUORI BOLOGNA;44.581268, 12.011252
601241;642;LONGASTRINO BALDINI;VIA MOLINETTO 100 METRI PRIMA DI VIA BAL;ARGENTA;701;FUORI BOLOGNA;44.581268, 12.011252
601242;642;LONGASTRINO BALDINI;VIA MOLINETTO 150 METRI DOPO VIA BALDINI;LONGASTRINO;701;FUORI BOLOGNA;44.581455, 12.010644
601243;642;LONGASTRINO AZIENDA RENO;VIA MOLINETTO 85 M DOPO INCROCIO VIA GAZ;ARGENTA;701;FUORI BOLOGNA;44.558071, 12.047122
601243;344;LONGASTRINO AZIENDA RENO;VIA MOLINETTO 85 M DOPO INCROCIO VIA GAZ;ARGENTA;701;FUORI BOLOGNA;44.558071, 12.047122
601244;642;LONGASTRINO AZIENDA RENO;VIA MOLINETTO 50 M PRIMA INCROCIO VIA GA;ARGENTA;701;FUORI BOLOGNA;44.557785, 12.047384
601247;641;SANTA MARIA CODIFIUME ZON;VIA DELL`ARTIGIANATO (AREA RICOVERO BUS);SANTA MARIA CODIFIUME;536;FUORI BOLOGNA;44.663622, 11.642743
602000;312;PONTE GIGLIOLI;SP12;BERRA;614;FUORI BOLOGNA;44.964115, 12.085273
602000;314;PONTE GIGLIOLI;SP12;BERRA;614;FUORI BOLOGNA;44.964115, 12.085273
602001;314;SERRAVALLE AL PONTE;BIVIO PAMPANO - ARIANO 127;SERRAVALLE;614;FUORI BOLOGNA;44.962598, 12.044921
602002;314;BAR ENAL;BIVIO PAMPANO - ARIANO 68;SERRAVALLE;614;FUORI BOLOGNA;44.964911, 12.045259
602004;312;SERRAVALLE;PIAZZA MAZZINI GIUSEPPE 25;SERRAVALLE;614;FUORI BOLOGNA;44.967359, 12.044945
602006;314;PALAZZONE;VIA MONGINI STEFANO 86;SERRAVALLE;614;FUORI BOLOGNA;44.9662, 12.038454
602008;314;PONTE ALBERSANO;VIA ALBERSANO 166;BERRA;614;FUORI BOLOGNA;44.966856, 12.013711
602012;314;PONTE NUOVO;BIVIO PAMPANO - ARIANO 148;BERRA;614;FUORI BOLOGNA;44.968081, 12.005507
602015;314;BORGO PAPINI;VIA ALBERSANO F124;BERRA;614;FUORI BOLOGNA;44.971898, 11.997274
602015;312;BORGO PAPINI;VIA ALBERSANO F124;BERRA;614;FUORI BOLOGNA;44.971898, 11.997274
602016;314;PONTE BARUFFA;VIA ALBERSANO 52;BERRA;614;FUORI BOLOGNA;44.976032, 11.989981
602020;312;BERRA;PIAZZA REPUBBLICA;BERRA;614;FUORI BOLOGNA;44.979898, 11.979515
602021;312;BERRA;PIAZZA REPUBBLICA 16;BERRA;614;FUORI BOLOGNA;44.980155, 11.978983
602022;312;LIVELLO;SP12;BERRA;614;FUORI BOLOGNA;44.964082, 12.075178
602023;314;BERRA UFFICIO IGIENE;VIA BELLARIA F22;BERRA;614;FUORI BOLOGNA;44.981403, 11.973569
602025;314;BERRA METANO;VIA BELLARIA 149;BERRA;614;FUORI BOLOGNA;44.978429, 11.970942
602026;312;BERRA METANO;VIA BELLARIA 184;BERRA;614;FUORI BOLOGNA;44.978056, 11.97077
602027;314;TIRACA;VIA BELLARIA;BERRA;614;FUORI BOLOGNA;44.972069, 11.969396
602029;314;BINDOLA;BIVIO PAMPANO - ARIANO F23;BERRA;614;FUORI BOLOGNA;44.966854, 11.956699
602030;312;BINDOLA;BIVIO PAMPANO - ARIANO 423;BERRA;614;FUORI BOLOGNA;44.966671, 11.956119
602033;314;LIVELLO;SP12;BERRA;614;FUORI BOLOGNA;44.964136, 12.074191
602033;312;LIVELLO;SP12;BERRA;614;FUORI BOLOGNA;44.964136, 12.074191
602036;314;CARMIGNANO;BIVIO PAMPANO - ARIANO 259;BERRA;613;FUORI BOLOGNA;44.964709, 11.91761
602036;312;CARMIGNANO;BIVIO PAMPANO - ARIANO 259;BERRA;613;FUORI BOLOGNA;44.964709, 11.91761
602037;312;CARMIGNANO;BIVIO PAMPANO - ARIANO 280;BERRA;613;FUORI BOLOGNA;44.964817, 11.918301
602038;312;CANOVA;VIA DUE GIUGNO F138;BERRA;613;FUORI BOLOGNA;44.963565, 11.909526
602040;312;COLOGNA CONSORZIO;VIA DUE GIUGNO F82;COLOGNA;613;FUORI BOLOGNA;44.966855, 11.903695
602041;314;COLOGNA CONSORZIO;VIA DUE GIUGNO 82;COLOGNA;613;FUORI BOLOGNA;44.96681, 11.904047
602044;312;PONTE CREPALDA;SP12;BERRA;614;FUORI BOLOGNA;44.963042, 12.063976
602045;312;GUERRA;VIA PROVINCIALE FR 119;COLOGNA;613;FUORI BOLOGNA;44.968254, 11.892923
602048;314;PONTE CREPALDA;SP12;BERRA;614;FUORI BOLOGNA;44.963036, 12.06286
602048;312;PONTE CREPALDA;SP12;BERRA;614;FUORI BOLOGNA;44.963036, 12.06286
